"rt","stimulus","response","trial_type","trial_index","plugin_version","time_elapsed","success","timeout","failed_images","failed_audio","failed_video","correct_choice","correct_image","response_letter","correct","response_time"
"null","
          <div class=""image-container"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/3.bmp"" alt=""Image 1"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/1.bmp"" alt=""Image 2"">
          </div>
          <div class=""timer"">Time Remaining: <span id=""timer"">6</span> seconds</div>
          <audio id=""audio_a"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/1.mp3"">
          </audio>
          <audio id=""audio_b"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/3.mp3"">
          </audio>
         ","null","html-keyboard-response","10","2.0.0","65945","","","","","","","","","",""
"","","","preload","11","2.0.0","66207","true","false","[]","[]","[]","","","","",""
"null","
          <div class=""image-container"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/14.bmp"" alt=""Image 1"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/18.bmp"" alt=""Image 2"">
          </div>
          <div class=""timer"">Time Remaining: <span id=""timer"">6</span> seconds</div>
          <audio id=""audio_a"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/14.mp3"">
          </audio>
          <audio id=""audio_b"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/18.mp3"">
          </audio>
         ","null","html-keyboard-response","12","2.0.0","72215","","","","","","","","","",""
"","","","preload","13","2.0.0","72238","true","false","[]","[]","[]","","","","",""
"null","
          <div class=""image-container"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/7.bmp"" alt=""Image 1"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/6.bmp"" alt=""Image 2"">
          </div>
          <div class=""timer"">Time Remaining: <span id=""timer"">6</span> seconds</div>
          <audio id=""audio_a"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/7.mp3"">
          </audio>
          <audio id=""audio_b"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/6.mp3"">
          </audio>
         ","null","html-keyboard-response","14","2.0.0","78244","","","","","","","","","",""
"","","","preload","15","2.0.0","78245","true","false","[]","[]","[]","","","","",""
"null","
          <div class=""image-container"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/6.bmp"" alt=""Image 1"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/3.bmp"" alt=""Image 2"">
          </div>
          <div class=""timer"">Time Remaining: <span id=""timer"">6</span> seconds</div>
          <audio id=""audio_a"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/3.mp3"">
          </audio>
          <audio id=""audio_b"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/6.mp3"">
          </audio>
         ","null","html-keyboard-response","16","2.0.0","84248","","","","","","","","","",""
"","","","preload","17","2.0.0","84285","true","false","[]","[]","[]","","","","",""
"null","
          <div class=""image-container"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/15.bmp"" alt=""Image 1"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/18.bmp"" alt=""Image 2"">
          </div>
          <div class=""timer"">Time Remaining: <span id=""timer"">6</span> seconds</div>
          <audio id=""audio_a"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/15.mp3"">
          </audio>
          <audio id=""audio_b"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/18.mp3"">
          </audio>
         ","null","html-keyboard-response","18","2.0.0","90299","","","","","","","","","",""
"","","","preload","19","2.0.0","90317","true","false","[]","[]","[]","","","","",""
"null","
          <div class=""image-container"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/4.bmp"" alt=""Image 1"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/7.bmp"" alt=""Image 2"">
          </div>
          <div class=""timer"">Time Remaining: <span id=""timer"">6</span> seconds</div>
          <audio id=""audio_a"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/4.mp3"">
          </audio>
          <audio id=""audio_b"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/7.mp3"">
          </audio>
         ","null","html-keyboard-response","20","2.0.0","96330","","","","","","","","","",""
"","","","preload","21","2.0.0","96331","true","false","[]","[]","[]","","","","",""
"null","
          <div class=""image-container"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/7.bmp"" alt=""Image 1"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/5.bmp"" alt=""Image 2"">
          </div>
          <div class=""timer"">Time Remaining: <span id=""timer"">6</span> seconds</div>
          <audio id=""audio_a"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/7.mp3"">
          </audio>
          <audio id=""audio_b"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/5.mp3"">
          </audio>
         ","null","html-keyboard-response","22","2.0.0","102337","","","","","","","","","",""
"","","","preload","23","2.0.0","102338","true","false","[]","[]","[]","","","","",""
"null","
          <div class=""image-container"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/2.bmp"" alt=""Image 1"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/3.bmp"" alt=""Image 2"">
          </div>
          <div class=""timer"">Time Remaining: <span id=""timer"">6</span> seconds</div>
          <audio id=""audio_a"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/3.mp3"">
          </audio>
          <audio id=""audio_b"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/2.mp3"">
          </audio>
         ","null","html-keyboard-response","24","2.0.0","108349","","","","","","","","","",""
"","","","preload","25","2.0.0","108350","true","false","[]","[]","[]","","","","",""
"null","
          <div class=""image-container"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/15.bmp"" alt=""Image 1"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/13.bmp"" alt=""Image 2"">
          </div>
          <div class=""timer"">Time Remaining: <span id=""timer"">6</span> seconds</div>
          <audio id=""audio_a"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/15.mp3"">
          </audio>
          <audio id=""audio_b"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/13.mp3"">
          </audio>
         ","null","html-keyboard-response","26","2.0.0","114359","","","","","","","","","",""
"","","","preload","27","2.0.0","114360","true","false","[]","[]","[]","","","","",""
"null","
          <div class=""image-container"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/2.bmp"" alt=""Image 1"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/4.bmp"" alt=""Image 2"">
          </div>
          <div class=""timer"">Time Remaining: <span id=""timer"">6</span> seconds</div>
          <audio id=""audio_a"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/4.mp3"">
          </audio>
          <audio id=""audio_b"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/2.mp3"">
          </audio>
         ","null","html-keyboard-response","28","2.0.0","120365","","","","","","","","","",""
"","","","preload","29","2.0.0","120381","true","false","[]","[]","[]","","","","",""
"null","
          <div class=""image-container"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/17.bmp"" alt=""Image 1"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/15.bmp"" alt=""Image 2"">
          </div>
          <div class=""timer"">Time Remaining: <span id=""timer"">6</span> seconds</div>
          <audio id=""audio_a"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/15.mp3"">
          </audio>
          <audio id=""audio_b"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/17.mp3"">
          </audio>
         ","null","html-keyboard-response","30","2.0.0","126390","","","","","","","","","",""
"","","","preload","31","2.0.0","126391","true","false","[]","[]","[]","","","","",""
"null","
          <div class=""image-container"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/18.bmp"" alt=""Image 1"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/1.bmp"" alt=""Image 2"">
          </div>
          <div class=""timer"">Time Remaining: <span id=""timer"">6</span> seconds</div>
          <audio id=""audio_a"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/18.mp3"">
          </audio>
          <audio id=""audio_b"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/1.mp3"">
          </audio>
         ","null","html-keyboard-response","32","2.0.0","132404","","","","","","","","","",""
"","","","preload","33","2.0.0","132405","true","false","[]","[]","[]","","","","",""
"null","
          <div class=""image-container"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/11.bmp"" alt=""Image 1"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/9.bmp"" alt=""Image 2"">
          </div>
          <div class=""timer"">Time Remaining: <span id=""timer"">6</span> seconds</div>
          <audio id=""audio_a"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/9.mp3"">
          </audio>
          <audio id=""audio_b"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/11.mp3"">
          </audio>
         ","null","html-keyboard-response","34","2.0.0","138407","","","","","","","","","",""
"","","","preload","35","2.0.0","138407","true","false","[]","[]","[]","","","","",""
"null","
          <div class=""image-container"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/9.bmp"" alt=""Image 1"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/12.bmp"" alt=""Image 2"">
          </div>
          <div class=""timer"">Time Remaining: <span id=""timer"">6</span> seconds</div>
          <audio id=""audio_a"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/9.mp3"">
          </audio>
          <audio id=""audio_b"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/12.mp3"">
          </audio>
         ","null","html-keyboard-response","36","2.0.0","144415","","","","","","","","","",""
"","","","preload","37","2.0.0","144416","true","false","[]","[]","[]","","","","",""
"null","
          <div class=""image-container"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/3.bmp"" alt=""Image 1"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/5.bmp"" alt=""Image 2"">
          </div>
          <div class=""timer"">Time Remaining: <span id=""timer"">6</span> seconds</div>
          <audio id=""audio_a"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/3.mp3"">
          </audio>
          <audio id=""audio_b"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/5.mp3"">
          </audio>
         ","null","html-keyboard-response","38","2.0.0","150419","","","","","","","","","",""
"","","","preload","39","2.0.0","150623","true","false","[]","[]","[]","","","","",""
"null","
          <div class=""image-container"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/16.bmp"" alt=""Image 1"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/17.bmp"" alt=""Image 2"">
          </div>
          <div class=""timer"">Time Remaining: <span id=""timer"">6</span> seconds</div>
          <audio id=""audio_a"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/17.mp3"">
          </audio>
          <audio id=""audio_b"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/16.mp3"">
          </audio>
         ","null","html-keyboard-response","40","2.0.0","156639","","","","","","","","","",""
"","","","preload","41","2.0.0","156640","true","false","[]","[]","[]","","","","",""
"null","
          <div class=""image-container"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/13.bmp"" alt=""Image 1"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/11.bmp"" alt=""Image 2"">
          </div>
          <div class=""timer"">Time Remaining: <span id=""timer"">6</span> seconds</div>
          <audio id=""audio_a"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/13.mp3"">
          </audio>
          <audio id=""audio_b"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/11.mp3"">
          </audio>
         ","null","html-keyboard-response","42","2.0.0","162645","","","","","","","","","",""
"","","","preload","43","2.0.0","162646","true","false","[]","[]","[]","","","","",""
"null","
          <div class=""image-container"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/16.bmp"" alt=""Image 1"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/18.bmp"" alt=""Image 2"">
          </div>
          <div class=""timer"">Time Remaining: <span id=""timer"">6</span> seconds</div>
          <audio id=""audio_a"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/18.mp3"">
          </audio>
          <audio id=""audio_b"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/16.mp3"">
          </audio>
         ","null","html-keyboard-response","44","2.0.0","168651","","","","","","","","","",""
"","","","preload","45","2.0.0","168653","true","false","[]","[]","[]","","","","",""
"null","
          <div class=""image-container"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/1.bmp"" alt=""Image 1"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/4.bmp"" alt=""Image 2"">
          </div>
          <div class=""timer"">Time Remaining: <span id=""timer"">6</span> seconds</div>
          <audio id=""audio_a"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/4.mp3"">
          </audio>
          <audio id=""audio_b"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/1.mp3"">
          </audio>
         ","null","html-keyboard-response","46","2.0.0","174657","","","","","","","","","",""
"","","","preload","47","2.0.0","174676","true","false","[]","[]","[]","","","","",""
"null","
          <div class=""image-container"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/10.bmp"" alt=""Image 1"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/12.bmp"" alt=""Image 2"">
          </div>
          <div class=""timer"">Time Remaining: <span id=""timer"">6</span> seconds</div>
          <audio id=""audio_a"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/10.mp3"">
          </audio>
          <audio id=""audio_b"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/12.mp3"">
          </audio>
         ","null","html-keyboard-response","48","2.0.0","180691","","","","","","","","","",""
"","","","preload","49","2.0.0","180692","true","false","[]","[]","[]","","","","",""
"null","
          <div class=""image-container"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/15.bmp"" alt=""Image 1"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/14.bmp"" alt=""Image 2"">
          </div>
          <div class=""timer"">Time Remaining: <span id=""timer"">6</span> seconds</div>
          <audio id=""audio_a"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/15.mp3"">
          </audio>
          <audio id=""audio_b"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/14.mp3"">
          </audio>
         ","null","html-keyboard-response","50","2.0.0","186706","","","","","","","","","",""
"","","","preload","51","2.0.0","186707","true","false","[]","[]","[]","","","","",""
"null","
          <div class=""image-container"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/10.bmp"" alt=""Image 1"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/8.bmp"" alt=""Image 2"">
          </div>
          <div class=""timer"">Time Remaining: <span id=""timer"">6</span> seconds</div>
          <audio id=""audio_a"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/8.mp3"">
          </audio>
          <audio id=""audio_b"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/10.mp3"">
          </audio>
         ","null","html-keyboard-response","52","2.0.0","192712","","","","","","","","","",""
"","","","preload","53","2.0.0","192713","true","false","[]","[]","[]","","","","",""
"null","
          <div class=""image-container"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/8.bmp"" alt=""Image 1"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/2.bmp"" alt=""Image 2"">
          </div>
          <div class=""timer"">Time Remaining: <span id=""timer"">6</span> seconds</div>
          <audio id=""audio_a"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/2.mp3"">
          </audio>
          <audio id=""audio_b"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/8.mp3"">
          </audio>
         ","null","html-keyboard-response","54","2.0.0","198716","","","","","","","","","",""
"","","","preload","55","2.0.0","198717","true","false","[]","[]","[]","","","","",""
"null","
          <div class=""image-container"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/13.bmp"" alt=""Image 1"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/7.bmp"" alt=""Image 2"">
          </div>
          <div class=""timer"">Time Remaining: <span id=""timer"">6</span> seconds</div>
          <audio id=""audio_a"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/7.mp3"">
          </audio>
          <audio id=""audio_b"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/13.mp3"">
          </audio>
         ","null","html-keyboard-response","56","2.0.0","204723","","","","","","","","","",""
"","","","preload","57","2.0.0","204724","true","false","[]","[]","[]","","","","",""
"null","
          <div class=""image-container"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/9.bmp"" alt=""Image 1"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/3.bmp"" alt=""Image 2"">
          </div>
          <div class=""timer"">Time Remaining: <span id=""timer"">6</span> seconds</div>
          <audio id=""audio_a"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/3.mp3"">
          </audio>
          <audio id=""audio_b"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/9.mp3"">
          </audio>
         ","null","html-keyboard-response","58","2.0.0","210742","","","","","","","","","",""
"","","","preload","59","2.0.0","210743","true","false","[]","[]","[]","","","","",""
"null","
          <div class=""image-container"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/14.bmp"" alt=""Image 1"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/12.bmp"" alt=""Image 2"">
          </div>
          <div class=""timer"">Time Remaining: <span id=""timer"">6</span> seconds</div>
          <audio id=""audio_a"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/12.mp3"">
          </audio>
          <audio id=""audio_b"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/14.mp3"">
          </audio>
         ","null","html-keyboard-response","60","2.0.0","216755","","","","","","","","","",""
"","","","preload","61","2.0.0","216756","true","false","[]","[]","[]","","","","",""
"null","
          <div class=""image-container"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/11.bmp"" alt=""Image 1"">
            <img src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/image/9.bmp"" alt=""Image 2"">
          </div>
          <div class=""timer"">Time Remaining: <span id=""timer"">6</span> seconds</div>
          <audio id=""audio_a"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/9.mp3"">
          </audio>
          <audio id=""audio_b"">
            <source src=""https://raw.githubusercontent.com/ucsd-psych201a/yu2007/refs/heads/main/stimuli/condition1/audio/11.mp3"">
          </audio>
         ","null","html-keyboard-response","62","2.0.0","222764","","","","","","","","","",""
"","","","preload","63","2.0.0","222766","true","false","[]","[]","[]","","","","",""
